,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,datetime
0,-90.0,0.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,0.0,2012-05-17 02:30:00+00:00
1,-90.0,5.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,5.0,2012-05-17 02:30:00+00:00
2,-90.0,10.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,10.0,2012-05-17 02:30:00+00:00
3,-90.0,15.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,15.0,2012-05-17 02:30:00+00:00
4,-90.0,20.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,20.0,2012-05-17 02:30:00+00:00
5,-90.0,25.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,25.0,2012-05-17 02:30:00+00:00
6,-90.0,30.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,30.0,2012-05-17 02:30:00+00:00
7,-90.0,35.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,35.0,2012-05-17 02:30:00+00:00
8,-90.0,40.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,40.0,2012-05-17 02:30:00+00:00
9,-90.0,45.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,45.0,2012-05-17 02:30:00+00:00
10,-90.0,50.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,50.0,2012-05-17 02:30:00+00:00
11,-90.0,55.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,55.0,2012-05-17 02:30:00+00:00
12,-90.0,60.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,60.0,2012-05-17 02:30:00+00:00
13,-90.0,65.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,65.0,2012-05-17 02:30:00+00:00
14,-90.0,70.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,70.0,2012-05-17 02:30:00+00:00
15,-90.0,75.0,15.24,30.245881183778724,29.38136539090353,18.49376677211895,11.913319500427798,7.459708981659981,4.908180692971901,7.459708981659981e-13,7.459708981659982e-08,75.0,2012-05-17 02:30:00+00:00
