,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,datetime
0,-90.0,0.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,0.0,2012-05-17 01:55:00+00:00
1,-90.0,5.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,5.0,2012-05-17 01:55:00+00:00
2,-90.0,10.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,10.0,2012-05-17 01:55:00+00:00
3,-90.0,15.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,15.0,2012-05-17 01:55:00+00:00
4,-90.0,20.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,20.0,2012-05-17 01:55:00+00:00
5,-90.0,25.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,25.0,2012-05-17 01:55:00+00:00
6,-90.0,30.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,30.0,2012-05-17 01:55:00+00:00
7,-90.0,35.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,35.0,2012-05-17 01:55:00+00:00
8,-90.0,40.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,40.0,2012-05-17 01:55:00+00:00
9,-90.0,45.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,45.0,2012-05-17 01:55:00+00:00
10,-90.0,50.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,50.0,2012-05-17 01:55:00+00:00
11,-90.0,55.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,55.0,2012-05-17 01:55:00+00:00
12,-90.0,60.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,60.0,2012-05-17 01:55:00+00:00
13,-90.0,65.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,65.0,2012-05-17 01:55:00+00:00
14,-90.0,70.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,70.0,2012-05-17 01:55:00+00:00
15,-90.0,75.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,75.0,2012-05-17 01:55:00+00:00
16,-90.0,80.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,80.0,2012-05-17 01:55:00+00:00
17,-90.0,85.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,85.0,2012-05-17 01:55:00+00:00
18,-90.0,90.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,90.0,2012-05-17 01:55:00+00:00
19,-90.0,95.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,95.0,2012-05-17 01:55:00+00:00
20,-90.0,100.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,100.0,2012-05-17 01:55:00+00:00
21,-90.0,105.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,105.0,2012-05-17 01:55:00+00:00
22,-90.0,110.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,110.0,2012-05-17 01:55:00+00:00
23,-90.0,115.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,115.0,2012-05-17 01:55:00+00:00
24,-90.0,120.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,120.0,2012-05-17 01:55:00+00:00
25,-90.0,125.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,125.0,2012-05-17 01:55:00+00:00
26,-90.0,130.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,130.0,2012-05-17 01:55:00+00:00
27,-90.0,135.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,135.0,2012-05-17 01:55:00+00:00
28,-90.0,140.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,140.0,2012-05-17 01:55:00+00:00
29,-90.0,145.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,145.0,2012-05-17 01:55:00+00:00
30,-90.0,150.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,150.0,2012-05-17 01:55:00+00:00
31,-90.0,155.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,155.0,2012-05-17 01:55:00+00:00
32,-90.0,160.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,160.0,2012-05-17 01:55:00+00:00
33,-90.0,165.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,165.0,2012-05-17 01:55:00+00:00
34,-90.0,170.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,170.0,2012-05-17 01:55:00+00:00
35,-90.0,175.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,175.0,2012-05-17 01:55:00+00:00
36,-90.0,180.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,180.0,2012-05-17 01:55:00+00:00
37,-90.0,185.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,-175.0,2012-05-17 01:55:00+00:00
38,-90.0,190.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,-170.0,2012-05-17 01:55:00+00:00
39,-90.0,195.0,15.24,49.88131302886738,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,-165.0,2012-05-17 01:55:00+00:00
40,-90.0,200.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,-160.0,2012-05-17 01:55:00+00:00
41,-90.0,205.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,-155.0,2012-05-17 01:55:00+00:00
42,-90.0,210.0,15.24,49.88131302886739,40.4440218304865,28.07751078391389,14.909209430838414,9.396369744445328,6.31174747423766,9.39636974444533e-13,9.396369744445328e-08,-150.0,2012-05-17 01:55:00+00:00
